,review_id,user_id,business_id,stars,useful,funny,cool,text,date,AFINN score,Review Length (words),AFINN score (abs),Normalised AFINN score,Normalised (abs),SQRT Normailzed,SQRT Normalised (abs)
4610717,lYlOB5PY8-WKEMi9KelfuA,6Vp6cHdkVb4PSSWY-_anFg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Good food. The restaurant works like a well oiled machine if you just stand in line and stay out of the way. Great ham and biscuits! Worth the wait in line!,2015-07-25 16:04:45,10.0,156,10.0,0.3225806451612903,0.3225806451612903,0.8006407690254357,0.8006407690254357
4610855,Urj4A7PX-tpcMIEBE7QLZA,jqip7VBbQ_pmlDvajffR5g,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"""I got a ""Famous Ferdi Special"" and I was ""ok""...not what I expected! On ""Man vs. Food"" it looked sweet...It was NOT! lol! I wont get it again...my buddies had seafood...thats what I should have got! lol! But, everyday...the Line was wrapped around the corner! The food was ok though...nothing to brag about!",2011-01-05 02:55:59,10.0,308,10.0,0.18867924528301888,0.18867924528301888,0.5698028822981898,0.5698028822981898
4610944,YCkbpXNOJ_0GAta67Ks7Jw,TqRtYbKA0lnBQ-1NreLWcw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"We stopped by here on the recommendation of a friend and the food was really, really good.  There was a small line outside but we were seated in no time and waiting for our food.  There were four of us and everyone got something different.  I tried the crawfish etoufee and it was outstanding.  The word here is good food.  Everything was good. :-)",2015-03-03 21:18:00,13.0,348,13.0,0.18840579710144928,0.18840579710144928,0.6968731476445666,0.6968731476445666
4611038,OMqMVLp2fAxjbdtIb3ZIrw,bI-OcZrK-6hLYRcP6bn1LA,iSRTaT9WngzB8JJ2YKJUig,5.0,1,0,0,"Honestly the best southern comfort food I've ever had! Every time I go the debate is whether I want to go with the breakfast menu (which is so solid) or their meats/sides.  I highly recommend: the ferdi, sweet potato pie, biscuits, omelette, jambalaya, seafood gumbo, and pecan pie. 

I am a biscuit addict and I dream about these in particular. Their butter and homemade jam is also delicious.",2015-03-31 04:11:59,16.0,394,16.0,0.2318840579710145,0.2318840579710145,0.8060683549758054,0.8060683549758054
4611073,L_tBCInwXy_NWhxiHP1k7A,GgyvLGaj_TuYianrVWoGvw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"I lived in NOLA for many years.  This is one the few remaining ""old school"" New Orleans local eateries.   It is a bit more commercialized than I remember due to increased popularity I suspect.  I go exclusively for lunch and they still make one of, if not the best shrimp po-boys I can find.  Don't look for anything fancy overloaded with ""new"" sauces.  It is exactly what I look for.  Overloaded with fresh shrimp in a light batter on real NOLA french bread and some basic toppings.  Add some Tabasco and you have the perfect shrimp po-boy.  If you are looking for fancy new fangled foodie meals, look elsewhere.  The locals (and I) would be happy to get you out of our line so we can get our food more quickly.",2014-11-19 16:12:29,13.0,712,13.0,0.09219858156028368,0.09219858156028368,0.4871955978473099,0.4871955978473099
4611175,cdaP5VvJWbSnlH42SqZH_g,WkXOvoFejjEOcm9UywpVig,iSRTaT9WngzB8JJ2YKJUig,4.0,2,0,0,"Casual Cajun ... Grab a menu, stand in line, pay and order at the register.  Not what you would expect for a place serving a 20 dollar plus seafood plate.

Overall, Great food, feels a bit overpriced, but as long as the quality of the food stays consistent it is worth it.

Basic Oyster Poboy, red beans and rice and bread pudding were impressive.",2012-04-27 00:17:21,9.0,347,9.0,0.14285714285714285,0.14285714285714285,0.48314531438551706,0.48314531438551706
4611331,WxDY2ytY8eUis8O2yClfgA,Z61BGwRLkat2Svp3E4AzKw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"It was very good! The chicken was very moist and the red beans and rice delish. 
Service was excellent!",2015-03-02 01:03:56,6.0,103,6.0,0.3157894736842105,0.3157894736842105,0.5911975668985759,0.5911975668985759
4611333,YuyVoLlKsHNkGY7LnFkuYQ,AVx7i10wyGXgb9tv2KB1vA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"This place is one of the highlights of my NOLA trips. I always get the seafood gumbo. Always. It's delicious and filling. Poboys are yummy too. Actually, you can't go wrong with anything you get here. 

It's kinda touristy (read: really touristy) but the food is simply damn good.",2009-05-13 03:27:08,8.0,280,8.0,0.16326530612244897,0.16326530612244897,0.47809144373375745,0.47809144373375745
4611371,rS-U4c4ysneoGc1n46qA1g,_o6vZM8I8tQvr1YuSguYXQ,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"We had the best fried chicken we have ever had!  We are from California and we can't seem to find fried chicken quite like this.  The skin was crispy with just enough coating and the meat was tender and juicy.  LOVED the grits and the biscuit with jam and butter.  

Our server Michael made us feel welcomed and at home.  He took care of everything and was on top of our refills, which was not an easy thing to do with 5 adults.  

Overall I would return here in a heartbeat and can't wait to come back!",2015-11-15 13:01:12,17.0,503,17.0,0.1650485436893204,0.1650485436893204,0.7579925355151067,0.7579925355151067
4611403,v8HrkTv6yBFQZdgpYuFuyg,CS4Mc2r7CqRElf0lwFJqMw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,A must when visiting New Orleans! Had the FERDI'S special and it did not disappoint! It was huge and delicious. The potato salad was phenomenal. Everything was great! Not too expensive and the service was great!,2019-08-10 20:12:16,8.0,211,8.0,0.2222222222222222,0.2222222222222222,0.5507427126572114,0.5507427126572114
4611422,RKm0h84T1HvD5yCMzGKtIg,5Zsyhk8obmttCQbXA3rwtA,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,1,"Came here for breakfast because they had an Early Bird breakfast special Monday thru Friday from 7AM-9AM.  The special of scrambled eggs, sausage, grits, biscuit, coffee or OJ was $5.25...good especially for the price.

The best was the Famous Ferdi Special...yes, I ordered it for breakfast and it was 7:30AM.  It's a Po 'Boy with Mother's Best Baked Ham, roast beef, debris and gravy.  It was delicious!  I ordered the 2/3 size for $9.75 and for a dollar more, I should have ordered the regular size.  I shared it with three other friends...who knew it was going to be THAT tasty!  Debris is the roast beef that falls into the gravy while baking in the oven......maybe that's why it's so yummy.  Yes, the roll does get a little soggy because of the gravy, but it does give it flavor.  So, order the regular size if friends want to sample.

Our friends are still in New Orleans...bet they go back for a regular.

The biscuits that Mother's make are yummy, too.

Also great to see the pics of the celebrities that line the walls of the restaurant.

Too bad we came here the morning we were leaving to go home...I would have returned for more.",2011-10-11 21:25:26,24.0,1142,24.0,0.11594202898550725,0.11594202898550725,0.7101959474066185,0.7101959474066185
4611452,r0vkXUZpaCh31ee094fkgw,uthwnXCE7tv28KV1pcaH-g,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,"I'm giving this place 4 stars only because the cashier was really rude, she took my order and told me my total and she hadn't even gave me my change back when she was already asking the person behind "" can I take your order"". You better know what you're ordering by the time you get to the register because they seem really impatient and rush you. 

Other than that the food was amazing. I ordered sausage, debri, grit, over hard eggs & biscuits not to mention their coffee is delicious as well. The rest of the service was good. I wanted to tip our server but I read on the wall that employees are not allowed to receive tips?!",2011-03-17 02:28:51,7.0,628,7.0,0.058333333333333334,0.058333333333333334,0.2793304095636678,0.2793304095636678
4611603,z1q8moTcT0xf3kWqcmqgYA,6slQBuIoNNqDEzeSh5xBtw,iSRTaT9WngzB8JJ2YKJUig,3.0,1,0,1,"Our trip to Mother's was our first seafood on our NOLA trip and I was a bit disappointed. First, expect a wait for this place, barely any restaurants take reservations. Ours was about 45 mins (on a Saturday) until we got to a table. My husband and I shared our food, ordering the jambalaya, shrimp creole, seafood gumbo, and sides of fries and green beans w/ stewed tomatoes. Out of all of these, I'd say the shrimp creole was the best, but didn't ""wow"" me for its flavor or portion. The gumbo was a bit watery for me so I wasn't much a fan. The jambalaya wasn't bad, just average. And the green beans were a little too acidic, overpowered by the tomatoes I think, to enjoy. All in all, a mediocre experience, probably wouldn't recommend.",2018-04-27 13:43:20,10.0,738,10.0,0.07352941176470588,0.07352941176470588,0.3681050869161552,0.3681050869161552
4611734,ujDQtbq2vDI-7AaAUBm2_A,ZYA3KVra4gUeSqDzsJyC8g,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"In 2008, I discovered Mother's during a one week visit to NOLA.  I found its combination of dive atmosphere and delicious food distinctive and appealing.  This past week, I went back to Mother's on a similar visit to NOLA hoping to find the same magic I experienced in 2008.  I'm sorry to report that Mother's is really not what it was that week in 2008.  Last night, I ordered a debris po-boy, which was what first got me hooked on the place.  Debris is supposed to be braised beef with a dark, savory complex gravy.  Cafe Boogaloo in Hermosa serves a debris sandwich that they claim is better than Mother's.  I laughed about that claim 4 years ago, but no more.  What Mother's served me last night wasn't even debris, it was closer to Arby's.  Having said all that, the place was packed right up to 10PM with locals, so they must be getting some of it right.  It's just not what it used to be.   I ate there two other times over the past week.  The breakfast was decent.  I had Mae's omelette, which includes a combination of black ham, mushrooms and green onions.  I'd give the breakfast visit this time three stars. For my first dinner visit on this trip, I had the soft shell crab po boy, which was ok, and the gumbo which was disappointing.  Two stars for that visit.  I won't be going out of my way to visit Mother's on my next visit to New Orleans...",2012-01-27 12:23:34,9.0,1358,9.0,0.03345724907063197,0.03345724907063197,0.24422640935816572,0.24422640935816572
4611766,2cHpUl1HU8-rNbVxkBPx4Q,POgh1cw-yVP2l1XbcqV_1Q,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"was surprised that it was not a long wait. Good amount of food for the price. Had eggs, grits, ham and roast beef. Good portion of food. Food was good. Good customer service",2019-08-04 18:14:43,12.0,173,12.0,0.36363636363636365,0.36363636363636365,0.9123431055236466,0.9123431055236466
4612167,QbXab15PuixvnPVYqd6rlA,z81g2saVJiiy1-bacs7YPw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,I always go to Mothers for breakfast when I stay in New Orleans. Just fantastic local southern food that keeps me coming back for more!! Their biscuits are huge!,2016-05-03 16:44:10,5.0,161,5.0,0.1724137931034483,0.1724137931034483,0.39405520311955033,0.39405520311955033
4612191,-cmLFG3uPZBcSAb-SLoTmw,1f2kndgh_XtlM8kK7JF-nA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Where to start? Landed in New Orleans, took Lift to a hotel ...six blocks from Mother's. Checked into my room and started looking for local food. Found Mother's on yelp. Walk to the curb and ask the Bellman, what the best local food around? ""Mother's"" he says. I started walking. Entered the restaurant the security guard at the door handed me a menu and said "" Get behind that guy in line"" so I did. Looking at the menu as I waited my turn, I had no Idea what I should order. Got to the cashier... thought to myself... she works her and most likely eats here often... let's let her order for me. So that I did! She was great did even blink, ""combo player with Etouffee"" she says with a huge smile....so that's what I got. Hay it not the cleanest or the fanciest place, far from it! But let me tell you this food has soul that you would only get at a family pot luck! I mean that in a wonderful way. Everyone working her is HAPPY! That a nice thing. Let's get to the food... Etouffee firs..the gravy is delightful and is well complimented with the delicious crawfish, The potato salad fresh, red beam over rice yummy and the green beans were far from al dente they were cooked with tomatoes and spices that bring you home! I love vegetables fresh al dente...but these were good. I feel as if I just tasted what New Orleans is on a plate... a simple slice of heaven.",2018-09-10 01:21:50,41.0,1365,41.0,0.1576923076923077,0.1576923076923077,1.109730522019572,1.109730522019572
4612490,c6_ZXEXVrBP8Y7-pkvHktw,xBf9bRcc6Y_RtfaoiDcrug,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"I was told this place was amazing... even the tour guides told me this place was a must. I went to have dinner with my mom, my brother. We asked what to try.. and the workers recommended the famous ferdi special (cut in 3) and and the combination platter which had the red beams &rice (that was good) , the Jerry's jambalaya (this one was eh okay , BUTtttttttt the choice sea food sample was nastyyyy!!!! We all shared but I had a small taste of the seafood shrimp creole) it tastes way to fishy and weird no offense. I promise I did eat sea food on my 4 day trip out here just on Sunday dinner was not a good experience. I expected more especially since they have a sign out in the establishment. The cost was $45. I think the cost was way too much for the looks of the food which looked like mush. I didn't even post it on IG. Sorry I'll pass! Would NOT RECOMMEND. P.s my brother threw up a couple hours later. And my mom did too. Since they ate most of the sea food dish.",2018-11-12 05:27:46,13.0,974,13.0,0.06735751295336788,0.06735751295336788,0.4165468684728009,0.4165468684728009
4612746,kgIKZwszoaYQ4vpka7TjuQ,6OfEW0sCyZuqmERMHuGuiA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"I went to mothers base on a recommendation from a coworker.  They said it was really good.  I walked down there at lunchtime.  The line was already out the door-It moved quickly.  The people working were not friendly at all. I got the Ferdi Special and red beans and rice.  The beans an rice were good ,but the Ferdi Specail was amazing.  I went back there three different times while I was in town.  I didn't care if the staff was unpleasant-i only had to deal with them 3 minutes of very meal.",2014-08-10 08:08:49,12.0,495,12.0,0.12,0.12,0.5393598899705937,0.5393598899705937
4612825,CXDawmWwpQoZFym0m2WHaQ,3nAwvT3FlGaaAWH0vYgmWw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Had the Ferdinand Po Boy and bread pudding. Unbelievable!!!!!!  $15 with drink,2012-08-01 17:05:26,-1.0,78,1.0,-0.07692307692307693,0.07692307692307693,-0.11322770341445956,0.11322770341445956
4612844,uXA9woNLBpXy5CtAA24rVg,pgxart9p71LvZQ_W8EJc2A,iSRTaT9WngzB8JJ2YKJUig,3.0,2,4,2,"I recently visited Mother's Restaurant for the first time for lunch. I thought it was alright, but it wasn't my favorite dining experience in New Orleans. Mother's has a lot of history, and it's well known throughout New Orleans and Louisiana, so I'm happy I had a chance to check it out. 

The food was good, but not great. I had a Fried Catfish Poboy, with a side of fries, and then shared the Bread Pudding, with Brandy Sauce, and Pecan Pie with friends for dessert. My friends went wild for the bread pudding, but I just thought it was ok. I loved the pie though! 

If you're looking for a quick breakfast or lunch spot in the area I think Mother's Restaurant is a good stop. It's a diner-esque setting and it's quick and easy. Plus, you'll get to see the history of the space, which is cool. The walls are covered with photographs and autographs of famous people who have stopped in to eat there. Plus, the food is alright!",2018-03-14 15:31:55,22.0,928,22.0,0.12790697674418605,0.12790697674418605,0.722185380728474,0.722185380728474
4612974,WM5l4_f1Wzgn7ipHjowuhg,KIuLRWTOEB-fbUVSJOPhzw,iSRTaT9WngzB8JJ2YKJUig,2.0,1,0,0,The Po Boy was dry. I was really disappointed as I have heard such great things about this place. Next time I'll try the fried chicken.,2016-07-14 06:13:05,1.0,135,1.0,0.038461538461538464,0.038461538461538464,0.08606629658238704,0.08606629658238704
4613123,6Kg-sduC1QtamtN1hJT5yA,o84PuZsGPbQeJsax5j5oyg,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,If you want some down home southern cooking and YOUR Mother isn't available try Mother's!  Whenever I land in NOLA I make it a point to come here.  I have never waited in a line outside but I would! And I've seen a line during the daytime that's probably why I go @ night...smile The red beans n rice and fried chicken will never fail you!  And the bloody mary WOW it has a KICK! I had to bring it back to the hotel!!  Good eats for the price not pretentious and come as you'd like the employees are always friendly and quick!!,2012-02-22 06:13:39,9.0,527,9.0,0.08411214953271028,0.08411214953271028,0.39204615768212886,0.39204615768212886
4613186,ht0aNLZMZ6TDVke27QljKg,-CKjwjx_TL9J13Wihadxuw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Wow flew out here from California the food and the service is wonderful the shrimp and oyster post boy was the Baum the bread pudding wow good stuff all that come to town should visit,2017-03-24 23:43:49,15.0,183,15.0,0.42857142857142855,0.42857142857142855,1.1088319064318592,1.1088319064318592
4613345,VriA2dQRUQeP7Q4MlERNqw,T0eNWTs8rhqelTZ3AyM_nw,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"I thought it was flavorless and overhyped.  After waiting for 20 minutes (both outside the restaurant and in line), I ended up with the Ferdi Special.  While the New Orleans French bread was your standard sweet and doughy, the meats were flavorless and they skimped on the au jus, leaving the bread only slightly soggy.  I think a dash of salt could have helped the dish somewhat.  Not really worth the wait.",2018-10-15 23:25:14,4.0,408,4.0,0.05263157894736842,0.05263157894736842,0.19802950859533489,0.19802950859533489
4613500,fg_CjQnLm5Z584AHJ3NiSw,DnF65LniulLKaSqvf-orGg,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"Heard rave reviews, stood in line 20 min, ordered a $15 po boy, waited 20 min, ate my $7 po boy (that I paid $15 for).  Staff is awesome but not impressed with the food.  I heard the omlettes are great.",2014-04-13 22:58:35,10.0,202,10.0,0.23255813953488372,0.23255813953488372,0.7035975447302919,0.7035975447302919
4613514,x_ncR6B5I0Saeb4B2CcPkA,dwkfcYdnY8jYwnyG8nTXkA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"One of my go to places for breakfast in NOLA. It's a piece of history with great debris, Ham and biscuits. Don't let the line scare you, it moves fast and gives you some time to determine your selection from the menu before you get to the counter to order.   Enjoy baby.",2018-04-14 20:53:59,3.0,270,3.0,0.05555555555555555,0.05555555555555555,0.18257418583505539,0.18257418583505539
4613622,fBGNfRcJfeB29qFIoWQIxg,UfT3-quZcoOYtJFgVUm6iQ,iSRTaT9WngzB8JJ2YKJUig,4.0,2,1,2,"Get here early if you want their fab black ham, cuz they do run out!! 
The omelet I got was pretty tasty, black ham, mushrooms, green onions....could've used some cheese, but that would have been a different selection on the menu....and I wanted some of that black ham!!! You can order it on the side, but damn, we got there after it was all gone! 
The grits tasted amazing after I added a slab of butter...don't judge! And those biscuits were the best. This is worth the time when you're in NOLA and want some good ole southern food!",2018-02-20 22:00:39,13.0,534,13.0,0.13131313131313133,0.13131313131313133,0.5625650191302901,0.5625650191302901
4613738,qufV2JM9qRUGSYJRXLgsrA,0__M6Fq9sR1M4EQcC-F5Iw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Wow!! This place is fabulous. The turkey ferdi is amazing. The bread was perfect and the meat was juicy and flavorful. 
The jambalaya was delicious and the red beans and rice was great too!  
The staff is friendly and service is super. Our waitress literally RAN down the street after a customer than forget her to go box. She caught her almost a block away from the restaurant and delivered her forgotten item. Now THAT's service!
This place is on the ""Must Visit"" list whenever we come back to New Orlean!",2015-08-30 01:48:47,23.0,507,23.0,0.25274725274725274,0.25274725274725274,1.0214658608739533,1.0214658608739533
4613831,AjQy326EWodewTBhRb7eqg,ShMM-4r2gU0CpZazUGhbYw,iSRTaT9WngzB8JJ2YKJUig,1.0,1,0,0,Terrible. Worse seafood ever. Tasted like iodine,2011-09-07 19:37:21,-4.0,48,4.0,-0.5714285714285714,0.5714285714285714,-0.5773502691896258,0.5773502691896258
4613935,DIbCTYqsbs150jfQYHOtcw,973gM_xQHxS-XPtyvc3OsQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,2,"I like to stay in the Central Business District (CBD) when I'm in New Orleans because it's cheaper than actually staying literally across the street into the french quarter.  Anyway, there are plenty of walking distance spots like this one in and out of the FQ or the CBD.  FYI, there is a Staybridge, (part of the Intercontinental hotel family) across the street if you want to shell some $ to stay there and beat the crowds.

The poboys are all you need to know about here.  You can start off with a classic cup of gumbo, but I'd recommend going to Emeril's, NOLA or Acme for that.  You definitely want to save room for Poboys.  The fried shrimp, fried oyster, and beef are bomb dot com!  There really isn't anything bad on the menu.  Make sure you know what you want when you're up because the lines move fast, and if you pause, studder, or ask what's good, you're out! And you will here about it... jokingly of course, maybe!

It's pretty small, and the lines are packed from opening to closing so get there early if you wanna take a seat and gawk at the pictures of all the movie stars and celebrities that have come and gone in this spot.",2012-04-24 15:39:48,11.0,1144,11.0,0.05045871559633028,0.05045871559633028,0.32522181779399545,0.32522181779399545
4613970,qnxB3KepYNUgULeGX6tPjA,3q-DzyvW2Vqzys22vUVYGQ,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"This was our first stop on our visit to New Orleans. It didn't disappoint! The atmosphere was warm, the employees were friendly, and the food was delicious. I had the Roast Beef Poboy with cabbage,  the au jus soaked the bottom piece of bread. Highly recommended. We will be back!",2017-09-30 13:56:50,5.0,280,5.0,0.09803921568627451,0.09803921568627451,0.2988071523335984,0.2988071523335984
4614167,Fi3nlGSYlaTW_FU8_gI5_Q,A5EGVkE0V3s8KAxkO4iCAw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Prior to a recent trip to New Orleans, my boyfriend and I were given a ""local's must-sees"" itinerary for our four days in the city. On the list with a chain of asterisks highlighting it was Mother's Restaurant. Our friend noted that when going to Mother's, we should not be in a rush. There will be lines, he warned, very long lines, but don't be dissuaded, this place will be worth your while. Right before leaving for New Orleans, we mentioned the restaurant to another colleague, who when hearing the name exclaimed ""You just HAVE to bring me some black ham biscuits!!"" as he threw us a twenty dollar bill and grinned from ear to ear. 

We saved Mother's for breakfast on our last day. When pulling up, we noticed not the building, but the lines of people.  We grabbed a newspaper and sunglasses and eased into what we thought would be one hell of a wait. Thankfully we were handed menus to salivate over while we stood underneath the blistering sun. Much to our surprise however, the line moved rather quickly. Lofting aromas of what would soon be our very own breakfast kept us intrigued. Once we finally got inside, I was momentarily confused about the setup of the place. It looked like counter-service but there were food runners and waiters scurrying around.  We ordered from the counter and found a table. Our server was a boisterous woman who asked for our drink orders and then said ""You know what, I think you two need some of my special juice"". We smiled and said OK. The waitress served us a juice mixture of I'm guessing every juice they had in house and it was surprisingly delicious. Maybe even more so simply due to the hilarious nature of the situation. 

The menu was stocked with mouth-watering treats. We went with the biscuits because we felt it was only right after our fanatic friends' recommendations. Sadly enough they were out of the Black Ham biscuits, something that I now know is an extremely wanted item and in turn runs out quickly. So we went with the baked ham biscuits which resulted in happy bellies all around. The meat was obviously slow cooked and simmered, the biscuits crumbled in our mouths. We even took the 20 dollars of biscuits all 12 hours back to North Carolina to our awaiting friend. Overall Mother's was a delightful experience both food-wise and as far as entertainment. If you're in New Orleans and want to do everything that is indeed New Orleans, you simply must try Mother's.",2010-03-04 19:26:30,12.0,2433,12.0,0.02771362586605081,0.02771362586605081,0.24328211995341106,0.24328211995341106
4614239,Ds2bbStpF8MmNgye78uZcQ,uKg1_LSNv7RhjsxIZcxM0A,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"I am a New Orleans Native and began eating at Mother's restaurant
 in the 1970's.   At that time they catered to locals only and the food was fabulous.  
Last week my husband and I were in the city and decided to stop by for dinner one evening and to my dismay had the worst meal I've had in New Orleans in years.
I was craving something simple so I ordered the red beans and rice.   What was served to me was about 7 red beans  over converted tasteless rice.. Along side was cold ham. 
I felt like this was a complete tourist rip off and was extremely disappointed.
What happened to the Mother's of old?  Caught up in greed and forgetting the importance of providing value and good food?",2012-03-31 13:55:51,2.0,688,2.0,0.014925373134328358,0.014925373134328358,0.07624928516630233,0.07624928516630233
4614391,t8OUFRaE0Nki6Ooev4QIrA,mEUNqeg9W7ybj1ZMnGcnhA,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"Major disappointment! Dried out hot sausage in addition to being served cold along with cold red beans ans rice,etouffee,and tomato paste cold jambalaya. A waste of time and calories! Never will patron or recommend! Save your money!",2014-10-27 02:39:20,1.0,232,1.0,0.02702702702702703,0.02702702702702703,0.06565321642986127,0.06565321642986127
4614498,JP_5Bd3exXtJ7TGNULqlFw,jfpqJpSwQnL-6eblk7hIhQ,iSRTaT9WngzB8JJ2YKJUig,3.0,1,0,1,"Mother's seemed ""less"" this time and the gumbo was like water. Yes, there is more here to try under one roof than anywhere else. The ham was good and not salty as expected. The chicken po boy was good, but nothing to write home about. Red beans and rice had sausage, but not enough for an $11 meal of rice and beans. Shame on them for not being generous at these prices. I mean it's a cafeteria for goodness sake. Put some meat in your red beans and rice or charge half the price.",2018-11-11 08:09:25,12.0,480,12.0,0.1276595744680851,0.1276595744680851,0.5477225575051661,0.5477225575051661
4614536,aDpaERkKVRrKqjI8L0I8Hw,UN-BdnKr6coBVxCyndY1Qw,iSRTaT9WngzB8JJ2YKJUig,3.0,1,0,0,"Across the street from our hotel we went in for lunch. Line outside and another one inside. Basically  a cafeteria where punters queue to order food which is subsequently delivered to a Formica covered table in a shabby dining area. Anyway, I ordered my first Po'boy which, to be fair, was tasty enough if pretty messy to eat. Don't see what the fuss is about what is essentially a meat sandwich of indeterminate provenance. That said, it was ok for lunch but Mother's is a bit if a dump to be honest. Wouldn't be rushing back.",2018-10-25 01:32:05,4.0,527,4.0,0.041237113402061855,0.041237113402061855,0.17424273674761284,0.17424273674761284
4614646,2kx-TPed8mMFpxIvh3NBmg,mwH1xp7z1O093SUyLvsM0w,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Just like seating at the table with my mom and grandma. Tons of food couldn't finish everything.

Make sure to check if your silverware is clean",2018-10-06 14:27:47,4.0,144,4.0,0.16,0.16,0.3333333333333333,0.3333333333333333
4614750,MVUZtWFiipcWojVacJJ7dg,VJdBLC-9czdAWLYEHUDsNw,iSRTaT9WngzB8JJ2YKJUig,5.0,2,1,2,"I was in New Orleans for four days and we came here twice.  

Is it touristy? Of course.
Is it a bit overpriced? Sure!
Is it worth it?  EFF YES!

This place is so much fun and so good.  You line up cafeteria style and wait in line.  The line is long but it moves quick.  At the front of the line, they take your name and your drink order.

I had the eggs, baked ham and grits.  It came with two big biscuits. I forgot to pick up my bloody mary when they called my name.

The waitress said, ""Don't worry, Joey. I'll watch your food. Anyone tries to touch it, I'll STAB 'em!""

The eggs- the way I like em'
The grits- droolworthy
The ham- yum.  forbidden meat!
The biscuits- fluffy and wonderful
The Bloody Mary- thick and way spicy with two stalks of celery poking out.

My friend asked our waitress for more butter and she told him there would be lipitor in his future.  Then she came back with the whole stick of butter just to hear us guffaw.

Another one of my friends got a huge plate of food and our waitress asked, ""You gonna eat the whole thing, right?  You're not gonna come up to the counter and say 'wrap it!' are you?

On our last day in New Orleans, we came back for gumbo and I swear it was the best gumbo of my life.  

There are signs saying not to tip but we did anyway.  

This is truly a fun place to eat.

Locals may know a better place to go but this is great for someone who is just visiting.",2008-08-07 22:11:36,15.0,1412,15.0,0.05434782608695652,0.05434782608695652,0.3991847215592621,0.3991847215592621
4614902,hNLbFv0kUu_UWj-VSXNC-Q,j8m6Qn1aCwSYEBbXlVGgGA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,Had the jambalaya here and it was oh so good. So many places to eat in New Orleans but I'm glad that I visited this one. Cafeteria style vibe and there is typically a line outside waiting to get in.,2015-06-15 20:55:31,6.0,198,6.0,0.15,0.15,0.4264014327112209,0.4264014327112209
4615096,5_sSIWs8XKPIwhAWg9P5xA,bASpeg5DVuwgluC6jSuHXw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"We just wanted a casual dinner with red beans and rice, turtle soup, jambalaya, etc. A taxi driver recommended Mother's. A long line to order, but the line moved quickly, and the food was delicious!",2018-11-18 01:53:02,5.0,198,5.0,0.14285714285714285,0.14285714285714285,0.3553345272593507,0.3553345272593507
4615151,lLbEewuONMpdr2qjdbVlXQ,vSTi9G85c5c8RNPFIEMETQ,iSRTaT9WngzB8JJ2YKJUig,3.0,1,0,0,"Don't expect good service or an apology if the server spills something on you. I also found the world famous ham underwhelming. That being said, the crawfish etouffee was awesome.",2011-06-25 06:41:43,8.0,179,8.0,0.26666666666666666,0.26666666666666666,0.5979480742015487,0.5979480742015487
4615183,dAiytxnJDNaoVbdn0z6aWg,VeP6L0qmInMcsTRnjmOeKA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Love love this place. The food is excellent and the atmosphere is what it should be for a famous, busy, long standing lunch place in Nola! The service is great-- all great New Orleans people who make you feel welcome and happy to be there!",2018-11-28 22:26:05,22.0,239,22.0,0.4888888888888889,0.4888888888888889,1.423061700176932,1.423061700176932
4615242,M_pyL2T3CTj3sBcrqDI1JA,mRWN5CNOO4xm4Ras07sxlg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Friendly and historic, the food was ok. Definitely not a fancy place nor fancy food, but a nice part of the NOLA experience.",2019-01-18 20:32:51,5.0,124,5.0,0.21739130434782608,0.21739130434782608,0.4490132550669373,0.4490132550669373
